"Muestra" "Descripcion" "Anio" "TipoAccidente" "Cantidad"
"450" "Comunal" "SAAVEDRA" 2011 "Atropello" 4
"451" "Comunal" "TEODORO SCHMIDT" 2010 "Atropello" 2
"452" "Comunal" "TEODORO SCHMIDT" 2011 "Atropello" 0
"453" "Comunal" "TOLTEN" 2010 "Atropello" 0
"454" "Comunal" "TOLTEN" 2011 "Atropello" 4
"455" "Comunal" "VILCUN" 2010 "Atropello" 4
"456" "Comunal" "VILCUN" 2011 "Atropello" 6
"457" "Comunal" "VILLARRICA" 2010 "Atropello" 28
"458" "Comunal" "VILLARRICA" 2011 "Atropello" 36
"459" "Comunal" "CHOL CHOL" 2010 "Atropello" 3
"460" "Comunal" "CHOL CHOL" 2011 "Atropello" 2
"461" "Comunal" "ANGOL" 2010 "Atropello" 26
"462" "Comunal" "ANGOL" 2011 "Atropello" 45
"463" "Comunal" "COLLIPULLI" 2010 "Atropello" 5
"464" "Comunal" "COLLIPULLI" 2011 "Atropello" 12
"465" "Comunal" "CURACAUTIN" 2010 "Atropello" 5
"466" "Comunal" "CURACAUTIN" 2011 "Atropello" 5
"467" "Comunal" "ERCILLA" 2010 "Atropello" 1
"468" "Comunal" "ERCILLA" 2011 "Atropello" 5
"469" "Comunal" "LONQUIMAY" 2010 "Atropello" 7
"470" "Comunal" "LONQUIMAY" 2011 "Atropello" 0
"471" "Comunal" "LOS SAUCES" 2010 "Atropello" 1
"472" "Comunal" "LOS SAUCES" 2011 "Atropello" 0
"473" "Comunal" "LUMACO" 2010 "Atropello" 2
"474" "Comunal" "LUMACO" 2011 "Atropello" 1
"475" "Comunal" "PUREN" 2010 "Atropello" 6
"476" "Comunal" "PUREN" 2011 "Atropello" 1
"477" "Comunal" "RENAICO" 2010 "Atropello" 3
"478" "Comunal" "RENAICO" 2011 "Atropello" 6
"479" "Comunal" "TRAIGUEN" 2010 "Atropello" 5
"480" "Comunal" "TRAIGUEN" 2011 "Atropello" 10
"481" "Comunal" "VICTORIA" 2010 "Atropello" 17
"482" "Comunal" "VICTORIA" 2011 "Atropello" 22
"483" "Regional" "XIV Región de Los Ríos" 2010 "Atropello" 251
"484" "Regional" "XIV Región de Los Ríos" 2011 "Atropello" 192
"485" "Comunal" "VALDIVIA" 2010 "Atropello" 148
"486" "Comunal" "VALDIVIA" 2011 "Atropello" 95
"487" "Comunal" "CORRAL" 2010 "Atropello" 0
"488" "Comunal" "CORRAL" 2011 "Atropello" 1
"489" "Comunal" "LANCO" 2010 "Atropello" 10
"490" "Comunal" "LANCO" 2011 "Atropello" 9
"491" "Comunal" "LOS LAGOS" 2010 "Atropello" 22
"492" "Comunal" "LOS LAGOS" 2011 "Atropello" 13
"493" "Comunal" "MAFIL" 2010 "Atropello" 1
"494" "Comunal" "MAFIL" 2011 "Atropello" 2
"495" "Comunal" "MARIQUINA" 2010 "Atropello" 7
"496" "Comunal" "MARIQUINA" 2011 "Atropello" 6
"497" "Comunal" "PAILLACO" 2010 "Atropello" 4
"498" "Comunal" "PAILLACO" 2011 "Atropello" 4
"499" "Comunal" "PANGUIPULLI" 2010 "Atropello" 18
"500" "Comunal" "PANGUIPULLI" 2011 "Atropello" 17
"501" "Comunal" "LA UNION" 2010 "Atropello" 27
"502" "Comunal" "LA UNION" 2011 "Atropello" 29
"503" "Comunal" "FUTRONO" 2010 "Atropello" 3
"504" "Comunal" "FUTRONO" 2011 "Atropello" 5
"505" "Comunal" "LAGO RANCO" 2010 "Atropello" 0
"506" "Comunal" "LAGO RANCO" 2011 "Atropello" 3
"507" "Comunal" "RIO BUENO" 2010 "Atropello" 11
"508" "Comunal" "RIO BUENO" 2011 "Atropello" 8
"509" "Regional" "X Región de Los Lagos" 2010 "Atropello" 544
"510" "Regional" "X Región de Los Lagos" 2011 "Atropello" 572
"511" "Comunal" "PUERTO MONTT" 2010 "Atropello" 218
"512" "Comunal" "PUERTO MONTT" 2011 "Atropello" 213
"513" "Comunal" "CALBUCO" 2010 "Atropello" 10
"514" "Comunal" "CALBUCO" 2011 "Atropello" 10
"515" "Comunal" "COCHAMO" 2010 "Atropello" 1
"516" "Comunal" "COCHAMO" 2011 "Atropello" 1
"517" "Comunal" "FRESIA" 2010 "Atropello" 2
"518" "Comunal" "FRESIA" 2011 "Atropello" 4
"519" "Comunal" "FRUTILLAR" 2010 "Atropello" 4
"520" "Comunal" "FRUTILLAR" 2011 "Atropello" 11
"521" "Comunal" "LOS MUERMOS" 2010 "Atropello" 10
"522" "Comunal" "LOS MUERMOS" 2011 "Atropello" 3
"523" "Comunal" "LLANQUIHUE" 2010 "Atropello" 6
"524" "Comunal" "LLANQUIHUE" 2011 "Atropello" 4
"525" "Comunal" "MAULLIN" 2010 "Atropello" 1
"526" "Comunal" "MAULLIN" 2011 "Atropello" 2
"527" "Comunal" "PUERTO VARAS" 2010 "Atropello" 19
"528" "Comunal" "PUERTO VARAS" 2011 "Atropello" 16
"529" "Comunal" "CASTRO" 2010 "Atropello" 49
"530" "Comunal" "CASTRO" 2011 "Atropello" 62
"531" "Comunal" "ANCUD" 2010 "Atropello" 44
"532" "Comunal" "ANCUD" 2011 "Atropello" 41
"533" "Comunal" "CHONCHI" 2010 "Atropello" 5
"534" "Comunal" "CHONCHI" 2011 "Atropello" 1
"535" "Comunal" "CURACO DE VELEZ" 2010 "Atropello" 1
"536" "Comunal" "CURACO DE VELEZ" 2011 "Atropello" 1
"537" "Comunal" "DALCAHUE" 2010 "Atropello" 6
"538" "Comunal" "DALCAHUE" 2011 "Atropello" 5
"539" "Comunal" "PUQUELDON" 2010 "Atropello" 0
"540" "Comunal" "PUQUELDON" 2011 "Atropello" 0
"541" "Comunal" "QUEILEN" 2010 "Atropello" 0
"542" "Comunal" "QUEILEN" 2011 "Atropello" 1
"543" "Comunal" "QUELLON" 2010 "Atropello" 15
"544" "Comunal" "QUELLON" 2011 "Atropello" 18
"545" "Comunal" "QUEMCHI" 2010 "Atropello" 1
"546" "Comunal" "QUEMCHI" 2011 "Atropello" 3
"547" "Comunal" "QUINCHAO" 2010 "Atropello" 2
"548" "Comunal" "QUINCHAO" 2011 "Atropello" 0
"549" "Comunal" "OSORNO" 2010 "Atropello" 126
"550" "Comunal" "OSORNO" 2011 "Atropello" 153
"551" "Comunal" "PUERTO OCTAY" 2010 "Atropello" 3
"552" "Comunal" "PUERTO OCTAY" 2011 "Atropello" 3
"553" "Comunal" "PURRANQUE" 2010 "Atropello" 9
"554" "Comunal" "PURRANQUE" 2011 "Atropello" 6
"555" "Comunal" "PUYEHUE" 2010 "Atropello" 0
"556" "Comunal" "PUYEHUE" 2011 "Atropello" 7
"557" "Comunal" "RIO NEGRO" 2010 "Atropello" 5
"558" "Comunal" "RIO NEGRO" 2011 "Atropello" 1
"559" "Comunal" "SAN JUAN DE LA COSTA" 2010 "Atropello" 1
"560" "Comunal" "SAN JUAN DE LA COSTA" 2011 "Atropello" 1
"561" "Comunal" "SAN PABLO" 2010 "Atropello" 2
"562" "Comunal" "SAN PABLO" 2011 "Atropello" 0
"563" "Comunal" "CHAITEN" 2010 "Atropello" 0
"564" "Comunal" "CHAITEN" 2011 "Atropello" 1
"565" "Comunal" "FUTALEUFU" 2010 "Atropello" 0
"566" "Comunal" "FUTALEUFU" 2011 "Atropello" 0
"567" "Comunal" "HUALAIHUE" 2010 "Atropello" 4
"568" "Comunal" "HUALAIHUE" 2011 "Atropello" 3
"569" "Comunal" "PALENA" 2010 "Atropello" 0
"570" "Comunal" "PALENA" 2011 "Atropello" 1
"571" "Regional" "XI Región de Aysén" 2010 "Atropello" 96
"572" "Regional" "XI Región de Aysén" 2011 "Atropello" 76
"573" "Comunal" "COIHAIQUE" 2010 "Atropello" 77
"574" "Comunal" "COIHAIQUE" 2011 "Atropello" 60
"575" "Comunal" "LAGO VERDE" 2010 "Atropello" 0
"576" "Comunal" "LAGO VERDE" 2011 "Atropello" 1
"577" "Comunal" "AISEN" 2010 "Atropello" 16
"578" "Comunal" "AISEN" 2011 "Atropello" 12
"579" "Comunal" "CISNES" 2010 "Atropello" 3
"580" "Comunal" "CISNES" 2011 "Atropello" 2
"581" "Comunal" "COCHRANE" 2010 "Atropello" 0
"582" "Comunal" "COCHRANE" 2011 "Atropello" 1
"583" "Comunal" "O'Higgins" 2010 "Atropello" 0
"584" "Comunal" "O'Higgins" 2011 "Atropello" 0
"585" "Comunal" "TORTEL" 2010 "Atropello" 0
"586" "Comunal" "TORTEL" 2011 "Atropello" 0
"587" "Comunal" "CHILE CHICO" 2010 "Atropello" 0
"588" "Comunal" "CHILE CHICO" 2011 "Atropello" 0
"589" "Comunal" "RIO IBANEZ" 2010 "Atropello" 0
"590" "Comunal" "RIO IBANEZ" 2011 "Atropello" 0
"591" "Regional" "XII Región de Magallanes" 2010 "Atropello" 125
"592" "Regional" "XII Región de Magallanes" 2011 "Atropello" 139
"593" "Comunal" "PUNTA ARENAS" 2010 "Atropello" 113
"594" "Comunal" "PUNTA ARENAS" 2011 "Atropello" 124
"595" "Comunal" "LAGUNA BLANCA" 2010 "Atropello" 0
"596" "Comunal" "LAGUNA BLANCA" 2011 "Atropello" 1
"597" "Comunal" "SAN GREGORIO" 2010 "Atropello" 0
"598" "Comunal" "SAN GREGORIO" 2011 "Atropello" 0
"599" "Comunal" "CABO DE HORNOS" 2010 "Atropello" 0
"600" "Comunal" "CABO DE HORNOS" 2011 "Atropello" 1
"601" "Comunal" "PORVENIR" 2010 "Atropello" 2
"602" "Comunal" "PORVENIR" 2011 "Atropello" 0
"603" "Comunal" "PRIMAVERA" 2010 "Atropello" 0
"604" "Comunal" "PRIMAVERA" 2011 "Atropello" 0
"605" "Comunal" "TIMAUKEL" 2010 "Atropello" 0
"606" "Comunal" "TIMAUKEL" 2011 "Atropello" 0
"607" "Comunal" "NATALES" 2010 "Atropello" 10
"608" "Comunal" "NATALES" 2011 "Atropello" 13
"609" "Comunal" "TORRES DEL PAINE" 2010 "Atropello" 0
"610" "Comunal" "TORRES DEL PAINE" 2011 "Atropello" 0
"611" "Regional" "Región Metropolitana" 2010 "Atropello" 2834
"612" "Regional" "Región Metropolitana" 2011 "Atropello" 2899
"613" "Comunal" "SANTIAGO" 2010 "Atropello" 338
"614" "Comunal" "SANTIAGO" 2011 "Atropello" 437
"615" "Comunal" "CERRILLOS" 2010 "Atropello" 14
"616" "Comunal" "CERRILLOS" 2011 "Atropello" 23
"617" "Comunal" "CERRO NAVIA" 2010 "Atropello" 54
"618" "Comunal" "CERRO NAVIA" 2011 "Atropello" 40
"619" "Comunal" "CONCHALI" 2010 "Atropello" 40
"620" "Comunal" "CONCHALI" 2011 "Atropello" 76
"621" "Comunal" "EL BOSQUE" 2010 "Atropello" 36
"622" "Comunal" "EL BOSQUE" 2011 "Atropello" 43
"623" "Comunal" "ESTACION CENTRAL" 2010 "Atropello" 70
"624" "Comunal" "ESTACION CENTRAL" 2011 "Atropello" 68
"625" "Comunal" "HUECHURABA" 2010 "Atropello" 19
"626" "Comunal" "HUECHURABA" 2011 "Atropello" 27
"627" "Comunal" "INDEPENDENCIA" 2010 "Atropello" 26
"628" "Comunal" "INDEPENDENCIA" 2011 "Atropello" 40
"629" "Comunal" "LA CISTERNA" 2010 "Atropello" 70
"630" "Comunal" "LA CISTERNA" 2011 "Atropello" 57
"631" "Comunal" "LA FLORIDA" 2010 "Atropello" 193
"632" "Comunal" "LA FLORIDA" 2011 "Atropello" 118
"633" "Comunal" "LA GRANJA" 2010 "Atropello" 45
"634" "Comunal" "LA GRANJA" 2011 "Atropello" 59
"635" "Comunal" "LA PINTANA" 2010 "Atropello" 66
"636" "Comunal" "LA PINTANA" 2011 "Atropello" 58
"637" "Comunal" "LA REINA" 2010 "Atropello" 48
"638" "Comunal" "LA REINA" 2011 "Atropello" 33
"639" "Comunal" "LAS CONDES" 2010 "Atropello" 93
"640" "Comunal" "LAS CONDES" 2011 "Atropello" 112
"641" "Comunal" "LO BARNECHEA" 2010 "Atropello" 43
"642" "Comunal" "LO BARNECHEA" 2011 "Atropello" 18
"643" "Comunal" "LO ESPEJO" 2010 "Atropello" 33
"644" "Comunal" "LO ESPEJO" 2011 "Atropello" 31
"645" "Comunal" "LO PRADO" 2010 "Atropello" 46
"646" "Comunal" "LO PRADO" 2011 "Atropello" 47
"647" "Comunal" "MACUL" 2010 "Atropello" 25
"648" "Comunal" "MACUL" 2011 "Atropello" 21
"649" "Comunal" "MAIPU" 2010 "Atropello" 159
"650" "Comunal" "MAIPU" 2011 "Atropello" 125
"651" "Comunal" "NUNOA" 2010 "Atropello" 135
"652" "Comunal" "NUNOA" 2011 "Atropello" 121
"653" "Comunal" "P. AGUIRRE CERDA" 2010 "Atropello" 40
"654" "Comunal" "P. AGUIRRE CERDA" 2011 "Atropello" 39
"655" "Comunal" "PENALOLEN" 2010 "Atropello" 89
"656" "Comunal" "PENALOLEN" 2011 "Atropello" 84
"657" "Comunal" "PROVIDENCIA" 2010 "Atropello" 80
"658" "Comunal" "PROVIDENCIA" 2011 "Atropello" 116
"659" "Comunal" "PUDAHUEL" 2010 "Atropello" 92
"660" "Comunal" "PUDAHUEL" 2011 "Atropello" 95
"661" "Comunal" "QUILICURA" 2010 "Atropello" 38
"662" "Comunal" "QUILICURA" 2011 "Atropello" 50
"663" "Comunal" "QUINTA NORMAL" 2010 "Atropello" 70
"664" "Comunal" "QUINTA NORMAL" 2011 "Atropello" 50
"665" "Comunal" "RECOLETA" 2010 "Atropello" 87
"666" "Comunal" "RECOLETA" 2011 "Atropello" 60
"667" "Comunal" "RENCA" 2010 "Atropello" 15
"668" "Comunal" "RENCA" 2011 "Atropello" 32
"669" "Comunal" "SAN JOAQUIN" 2010 "Atropello" 51
"670" "Comunal" "SAN JOAQUIN" 2011 "Atropello" 45
"671" "Comunal" "SAN MIGUEL" 2010 "Atropello" 36
"672" "Comunal" "SAN MIGUEL" 2011 "Atropello" 38
"673" "Comunal" "SAN RAMON" 2010 "Atropello" 18
"674" "Comunal" "SAN RAMON" 2011 "Atropello" 24
"675" "Comunal" "VITACURA" 2010 "Atropello" 61
"676" "Comunal" "VITACURA" 2011 "Atropello" 60
"677" "Comunal" "PUENTE ALTO" 2010 "Atropello" 257
"678" "Comunal" "PUENTE ALTO" 2011 "Atropello" 253
"679" "Comunal" "PIRQUE" 2010 "Atropello" 3
"680" "Comunal" "PIRQUE" 2011 "Atropello" 5
"681" "Comunal" "SAN JOSE DE MAIPO" 2010 "Atropello" 8
"682" "Comunal" "SAN JOSE DE MAIPO" 2011 "Atropello" 5
"683" "Comunal" "COLINA" 2010 "Atropello" 26
"684" "Comunal" "COLINA" 2011 "Atropello" 37
"685" "Comunal" "LAMPA" 2010 "Atropello" 13
"686" "Comunal" "LAMPA" 2011 "Atropello" 9
"687" "Comunal" "TILTIL" 2010 "Atropello" 6
"688" "Comunal" "TILTIL" 2011 "Atropello" 7
"689" "Comunal" "SAN BERNARDO" 2010 "Atropello" 44
"690" "Comunal" "SAN BERNARDO" 2011 "Atropello" 40
"691" "Comunal" "BUIN" 2010 "Atropello" 61
"692" "Comunal" "BUIN" 2011 "Atropello" 65
"693" "Comunal" "CALERA DE TANGO" 2010 "Atropello" 13
"694" "Comunal" "CALERA DE TANGO" 2011 "Atropello" 22
"695" "Comunal" "PAINE" 2010 "Atropello" 23
"696" "Comunal" "PAINE" 2011 "Atropello" 33
"697" "Comunal" "MELIPILLA" 2010 "Atropello" 1
"698" "Comunal" "MELIPILLA" 2011 "Atropello" 15
"699" "Comunal" "ALHUE" 2010 "Atropello" 3
"700" "Comunal" "ALHUE" 2011 "Atropello" 0
"701" "Comunal" "CURACAVI" 2010 "Atropello" 3
"702" "Comunal" "CURACAVI" 2011 "Atropello" 4
"703" "Comunal" "MARIA PINTO" 2010 "Atropello" 1
"704" "Comunal" "MARIA PINTO" 2011 "Atropello" 5
"705" "Comunal" "SAN PEDRO" 2010 "Atropello" 1
"706" "Comunal" "SAN PEDRO" 2011 "Atropello" 1
"707" "Comunal" "TALAGANTE" 2010 "Atropello" 46
"708" "Comunal" "TALAGANTE" 2011 "Atropello" 47
"709" "Comunal" "EL MONTE" 2010 "Atropello" 21
"710" "Comunal" "EL MONTE" 2011 "Atropello" 13
"711" "Comunal" "ISLA DE MAIPO" 2010 "Atropello" 11
"712" "Comunal" "ISLA DE MAIPO" 2011 "Atropello" 17
"713" "Comunal" "PADRE HURTADO" 2010 "Atropello" 16
"714" "Comunal" "PADRE HURTADO" 2011 "Atropello" 11
"715" "Comunal" "PENAFLOR" 2010 "Atropello" 47
"716" "Comunal" "PENAFLOR" 2011 "Atropello" 63
"717" "Nacional" "Nacional" 2010 "Caida" 1478
"718" "Nacional" "Nacional" 2011 "Caida" 1488
"719" "Regional" "XV Región Arica y Parinacota" 2010 "Caida" 6
"720" "Regional" "XV Región Arica y Parinacota" 2011 "Caida" 13
"721" "Comunal" "ARICA" 2010 "Caida" 6
"722" "Comunal" "ARICA" 2011 "Caida" 13
"723" "Comunal" "CAMARONES" 2010 "Caida" 0
"724" "Comunal" "CAMARONES" 2011 "Caida" 0
"725" "Comunal" "PUTRE" 2010 "Caida" 0
"726" "Comunal" "PUTRE" 2011 "Caida" 0
"727" "Comunal" "GENERAL LAGOS" 2010 "Caida" 0
"728" "Comunal" "GENERAL LAGOS" 2011 "Caida" 0
"729" "Regional" "I Región de Tarapacá" 2010 "Caida" 6
"730" "Regional" "I Región de Tarapacá" 2011 "Caida" 13
"731" "Comunal" "IQUIQUE" 2010 "Caida" 5
"732" "Comunal" "IQUIQUE" 2011 "Caida" 8
"733" "Comunal" "CAMINA" 2010 "Caida" 0
"734" "Comunal" "CAMINA" 2011 "Caida" 0
"735" "Comunal" "COLCHANE" 2010 "Caida" 0
"736" "Comunal" "COLCHANE" 2011 "Caida" 0
"737" "Comunal" "HUARA" 2010 "Caida" 0
"738" "Comunal" "HUARA" 2011 "Caida" 0
"739" "Comunal" "PICA" 2010 "Caida" 0
"740" "Comunal" "PICA" 2011 "Caida" 0
"741" "Comunal" "POZO ALMONTE" 2010 "Caida" 0
"742" "Comunal" "POZO ALMONTE" 2011 "Caida" 0
"743" "Comunal" "ALTO HOSPICIO" 2010 "Caida" 1
"744" "Comunal" "ALTO HOSPICIO" 2011 "Caida" 5
"745" "Regional" "II Región de Antofagasta" 2010 "Caida" 32
"746" "Regional" "II Región de Antofagasta" 2011 "Caida" 57
"747" "Comunal" "ANTOFAGASTA" 2010 "Caida" 25
"748" "Comunal" "ANTOFAGASTA" 2011 "Caida" 36
"749" "Comunal" "MEJILLONES" 2010 "Caida" 0
"750" "Comunal" "MEJILLONES" 2011 "Caida" 1
"751" "Comunal" "SIERRA GORDA" 2010 "Caida" 0
"752" "Comunal" "SIERRA GORDA" 2011 "Caida" 0
"753" "Comunal" "TALTAL" 2010 "Caida" 2
"754" "Comunal" "TALTAL" 2011 "Caida" 15
"755" "Comunal" "CALAMA" 2010 "Caida" 2
"756" "Comunal" "CALAMA" 2011 "Caida" 2
"757" "Comunal" "OLLAGUE" 2010 "Caida" 0
"758" "Comunal" "OLLAGUE" 2011 "Caida" 0
"759" "Comunal" "SAN PEDRO ATACAMA" 2010 "Caida" 0
"760" "Comunal" "SAN PEDRO ATACAMA" 2011 "Caida" 0
"761" "Comunal" "TOCOPILLA" 2010 "Caida" 1
"762" "Comunal" "TOCOPILLA" 2011 "Caida" 0
"763" "Comunal" "MARIA ELENA" 2010 "Caida" 2
"764" "Comunal" "MARIA ELENA" 2011 "Caida" 3
"765" "Regional" "III Región de Atacama" 2010 "Caida" 6
"766" "Regional" "III Región de Atacama" 2011 "Caida" 4
"767" "Comunal" "COPIAPO" 2010 "Caida" 2
"768" "Comunal" "COPIAPO" 2011 "Caida" 2
"769" "Comunal" "CALDERA" 2010 "Caida" 0
"770" "Comunal" "CALDERA" 2011 "Caida" 0
"771" "Comunal" "TIERRA AMARILLA" 2010 "Caida" 0
"772" "Comunal" "TIERRA AMARILLA" 2011 "Caida" 0
"773" "Comunal" "CHANARAL" 2010 "Caida" 0
"774" "Comunal" "CHANARAL" 2011 "Caida" 1
"775" "Comunal" "DIEGO DE ALMAGRO" 2010 "Caida" 1
"776" "Comunal" "DIEGO DE ALMAGRO" 2011 "Caida" 0
"777" "Comunal" "VALLENAR" 2010 "Caida" 3
"778" "Comunal" "VALLENAR" 2011 "Caida" 1
"779" "Comunal" "ALTO DEL CARMEN" 2010 "Caida" 0
"780" "Comunal" "ALTO DEL CARMEN" 2011 "Caida" 0
"781" "Comunal" "FREIRINA" 2010 "Caida" 0
"782" "Comunal" "FREIRINA" 2011 "Caida" 0
"783" "Comunal" "HUASCO" 2010 "Caida" 0
"784" "Comunal" "HUASCO" 2011 "Caida" 0
"785" "Regional" "IV Región de Coquimbo" 2010 "Caida" 22
"786" "Regional" "IV Región de Coquimbo" 2011 "Caida" 17
"787" "Comunal" "LA SERENA" 2010 "Caida" 12
"788" "Comunal" "LA SERENA" 2011 "Caida" 12
"789" "Comunal" "COQUIMBO" 2010 "Caida" 6
"790" "Comunal" "COQUIMBO" 2011 "Caida" 3
"791" "Comunal" "ANDACOLLO" 2010 "Caida" 0
"792" "Comunal" "ANDACOLLO" 2011 "Caida" 0
"793" "Comunal" "LA HIGUERA" 2010 "Caida" 0
"794" "Comunal" "LA HIGUERA" 2011 "Caida" 0
"795" "Comunal" "PAIGUANO" 2010 "Caida" 0
"796" "Comunal" "PAIGUANO" 2011 "Caida" 0
"797" "Comunal" "VICUNA" 2010 "Caida" 0
"798" "Comunal" "VICUNA" 2011 "Caida" 0
"799" "Comunal" "ILLAPEL" 2010 "Caida" 0
"800" "Comunal" "ILLAPEL" 2011 "Caida" 1
"801" "Comunal" "CANELA" 2010 "Caida" 0
"802" "Comunal" "CANELA" 2011 "Caida" 0
"803" "Comunal" "LOS VILOS" 2010 "Caida" 0
"804" "Comunal" "LOS VILOS" 2011 "Caida" 0
"805" "Comunal" "SALAMANCA" 2010 "Caida" 0
"806" "Comunal" "SALAMANCA" 2011 "Caida" 0
"807" "Comunal" "OVALLE" 2010 "Caida" 3
"808" "Comunal" "OVALLE" 2011 "Caida" 0
"809" "Comunal" "COMBARBALA" 2010 "Caida" 0
"810" "Comunal" "COMBARBALA" 2011 "Caida" 0
"811" "Comunal" "MONTE PATRIA" 2010 "Caida" 1
"812" "Comunal" "MONTE PATRIA" 2011 "Caida" 1
"813" "Comunal" "PUNITAQUI" 2010 "Caida" 0
"814" "Comunal" "PUNITAQUI" 2011 "Caida" 0
"815" "Comunal" "RIO HURTADO" 2010 "Caida" 0
"816" "Comunal" "RIO HURTADO" 2011 "Caida" 0
"817" "Regional" "V Región de Valparaíso" 2010 "Caida" 153
"818" "Regional" "V Región de Valparaíso" 2011 "Caida" 174
"819" "Comunal" "VALPARAISO" 2010 "Caida" 47
"820" "Comunal" "VALPARAISO" 2011 "Caida" 47
"821" "Comunal" "CASABLANCA" 2010 "Caida" 0
"822" "Comunal" "CASABLANCA" 2011 "Caida" 1
"823" "Comunal" "CONCON" 2010 "Caida" 1
"824" "Comunal" "CONCON" 2011 "Caida" 9
"825" "Comunal" "PUCHUNCAVI" 2010 "Caida" 0
"826" "Comunal" "PUCHUNCAVI" 2011 "Caida" 2
"827" "Comunal" "QUILPUE" 2010 "Caida" 29
"828" "Comunal" "QUILPUE" 2011 "Caida" 23
"829" "Comunal" "QUINTERO" 2010 "Caida" 0
"830" "Comunal" "QUINTERO" 2011 "Caida" 0
"831" "Comunal" "VILLA ALEMANA" 2010 "Caida" 22
"832" "Comunal" "VILLA ALEMANA" 2011 "Caida" 13
"833" "Comunal" "VINA DEL MAR" 2010 "Caida" 18
"834" "Comunal" "VINA DEL MAR" 2011 "Caida" 23
"835" "Comunal" "ISLA DE PASCUA" 2010 "Caida" 0
"836" "Comunal" "ISLA DE PASCUA" 2011 "Caida" 2
"837" "Comunal" "LOS ANDES" 2010 "Caida" 1
"838" "Comunal" "LOS ANDES" 2011 "Caida" 2
"839" "Comunal" "CALLE LARGA" 2010 "Caida" 0
"840" "Comunal" "CALLE LARGA" 2011 "Caida" 0
"841" "Comunal" "RINCONADA" 2010 "Caida" 0
"842" "Comunal" "RINCONADA" 2011 "Caida" 1
"843" "Comunal" "SAN ESTEBAN" 2010 "Caida" 0
"844" "Comunal" "SAN ESTEBAN" 2011 "Caida" 2
"845" "Comunal" "LA LIGUA" 2010 "Caida" 4
"846" "Comunal" "LA LIGUA" 2011 "Caida" 0
"847" "Comunal" "CABILDO" 2010 "Caida" 0
"848" "Comunal" "CABILDO" 2011 "Caida" 0
"849" "Comunal" "PAPUDO" 2010 "Caida" 0
"850" "Comunal" "PAPUDO" 2011 "Caida" 0
"851" "Comunal" "PETORCA" 2010 "Caida" 0
"852" "Comunal" "PETORCA" 2011 "Caida" 0
"853" "Comunal" "ZAPALLAR" 2010 "Caida" 0
"854" "Comunal" "ZAPALLAR" 2011 "Caida" 0
"855" "Comunal" "QUILLOTA" 2010 "Caida" 4
"856" "Comunal" "QUILLOTA" 2011 "Caida" 15
"857" "Comunal" "CALERA" 2010 "Caida" 7
"858" "Comunal" "CALERA" 2011 "Caida" 11
"859" "Comunal" "HIJUELAS" 2010 "Caida" 1
"860" "Comunal" "HIJUELAS" 2011 "Caida" 1
"861" "Comunal" "LA CRUZ" 2010 "Caida" 0
"862" "Comunal" "LA CRUZ" 2011 "Caida" 1
"863" "Comunal" "LIMACHE" 2010 "Caida" 2
"864" "Comunal" "LIMACHE" 2011 "Caida" 2
"865" "Comunal" "NOGALES" 2010 "Caida" 0
"866" "Comunal" "NOGALES" 2011 "Caida" 0
"867" "Comunal" "OLMUE" 2010 "Caida" 0
"868" "Comunal" "OLMUE" 2011 "Caida" 3
"869" "Comunal" "SAN ANTONIO" 2010 "Caida" 6
"870" "Comunal" "SAN ANTONIO" 2011 "Caida" 6
"871" "Comunal" "ALGARROBO" 2010 "Caida" 1
"872" "Comunal" "ALGARROBO" 2011 "Caida" 0
"873" "Comunal" "CARTAGENA" 2010 "Caida" 0
"874" "Comunal" "CARTAGENA" 2011 "Caida" 2
"875" "Comunal" "EL QUISCO" 2010 "Caida" 0
"876" "Comunal" "EL QUISCO" 2011 "Caida" 0
"877" "Comunal" "EL TABO" 2010 "Caida" 0
"878" "Comunal" "EL TABO" 2011 "Caida" 0
"879" "Comunal" "SANTO DOMINGO" 2010 "Caida" 0
"880" "Comunal" "SANTO DOMINGO" 2011 "Caida" 0
"881" "Comunal" "SAN FELIPE" 2010 "Caida" 8
"882" "Comunal" "SAN FELIPE" 2011 "Caida" 3
"883" "Comunal" "CATEMU" 2010 "Caida" 0
"884" "Comunal" "CATEMU" 2011 "Caida" 0
"885" "Comunal" "LLAILLAY" 2010 "Caida" 2
"886" "Comunal" "LLAILLAY" 2011 "Caida" 0
"887" "Comunal" "PANQUEHUE" 2010 "Caida" 0
"888" "Comunal" "PANQUEHUE" 2011 "Caida" 1
"889" "Comunal" "PUTAENDO" 2010 "Caida" 0
"890" "Comunal" "PUTAENDO" 2011 "Caida" 3
"891" "Comunal" "SANTA MARIA" 2010 "Caida" 0
"892" "Comunal" "SANTA MARIA" 2011 "Caida" 1
"893" "Regional" "VI Región del Lib. Bdo. O´Higgins" 2010 "Caida" 49
"894" "Regional" "VI Región del Lib. Bdo. O´Higgins" 2011 "Caida" 32
"895" "Comunal" "RANCAGUA" 2010 "Caida" 31
"896" "Comunal" "RANCAGUA" 2011 "Caida" 22
"897" "Comunal" "CODEGUA" 2010 "Caida" 0
"898" "Comunal" "CODEGUA" 2011 "Caida" 0
"899" "Comunal" "COINCO" 2010 "Caida" 0
"900" "Comunal" "COINCO" 2011 "Caida" 0
"901" "Comunal" "COLTAUCO" 2010 "Caida" 0
